"candidate_id","person_concept_id","person_feature","scene_domain_id","scene_domain","stage_id","stage","trigger_id","trigger","need_id","need_content","need_shape_hint","mechanism_hint","topic_question_stub","generation_method","review_status"
"CC-02181","PF-F09","家庭资源投入","SC-S2-06","孩子/生育/教育","SC-S1-06","备孕/怀孕/生育","SC-S3-06","生育/育儿转折","NF-N1-02","陪伴/连接/归属","Ideal range / conditional","N3-01/N3-05","当「家庭资源投入」进入「备孕/怀孕/生育」的「孩子/生育/教育」，遇到「生育/育儿转折」时，对重视「陪伴/连接/归属」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-02182","PF-F09","家庭资源投入","SC-S2-06","孩子/生育/教育","SC-S1-06","备孕/怀孕/生育","SC-S3-01","工作时间突变","NF-N1-11","家庭投入/家庭边界","Fit / conditional","N3-03/N3-04","当「家庭资源投入」进入「备孕/怀孕/生育」的「孩子/生育/教育」，遇到「工作时间突变」时，对重视「家庭投入/家庭边界」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-02183","PF-F09","家庭资源投入","SC-S2-06","孩子/生育/教育","SC-S1-06","备孕/怀孕/生育","SC-S3-01","工作时间突变","NF-N1-07","公平/可靠/合作","Conditional / gate","N3-02/N3-03","当「家庭资源投入」进入「备孕/怀孕/生育」的「孩子/生育/教育」，遇到「工作时间突变」时，对重视「公平/可靠/合作」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-02184","PF-F09","家庭资源投入","SC-S2-06","孩子/生育/教育","SC-S1-06","备孕/怀孕/生育","SC-S3-01","工作时间突变","NF-N1-02","陪伴/连接/归属","Ideal range / conditional","N3-01/N3-05","当「家庭资源投入」进入「备孕/怀孕/生育」的「孩子/生育/教育」，遇到「工作时间突变」时，对重视「陪伴/连接/归属」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-02185","PF-F09","家庭资源投入","SC-S2-06","孩子/生育/教育","SC-S1-07","婴幼儿照护","SC-S3-06","生育/育儿转折","NF-N1-11","家庭投入/家庭边界","Fit / conditional","N3-03/N3-04","当「家庭资源投入」进入「婴幼儿照护」的「孩子/生育/教育」，遇到「生育/育儿转折」时，对重视「家庭投入/家庭边界」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-02186","PF-F09","家庭资源投入","SC-S2-06","孩子/生育/教育","SC-S1-07","婴幼儿照护","SC-S3-06","生育/育儿转折","NF-N1-07","公平/可靠/合作","Conditional / gate","N3-02/N3-03","当「家庭资源投入」进入「婴幼儿照护」的「孩子/生育/教育」，遇到「生育/育儿转折」时，对重视「公平/可靠/合作」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-02187","PF-F09","家庭资源投入","SC-S2-06","孩子/生育/教育","SC-S1-07","婴幼儿照护","SC-S3-06","生育/育儿转折","NF-N1-02","陪伴/连接/归属","Ideal range / conditional","N3-01/N3-05","当「家庭资源投入」进入「婴幼儿照护」的「孩子/生育/教育」，遇到「生育/育儿转折」时，对重视「陪伴/连接/归属」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-02188","PF-F09","家庭资源投入","SC-S2-06","孩子/生育/教育","SC-S1-07","婴幼儿照护","SC-S3-01","工作时间突变","NF-N1-11","家庭投入/家庭边界","Fit / conditional","N3-03/N3-04","当「家庭资源投入」进入「婴幼儿照护」的「孩子/生育/教育」，遇到「工作时间突变」时，对重视「家庭投入/家庭边界」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-02189","PF-F09","家庭资源投入","SC-S2-06","孩子/生育/教育","SC-S1-07","婴幼儿照护","SC-S3-01","工作时间突变","NF-N1-07","公平/可靠/合作","Conditional / gate","N3-02/N3-03","当「家庭资源投入」进入「婴幼儿照护」的「孩子/生育/教育」，遇到「工作时间突变」时，对重视「公平/可靠/合作」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-02190","PF-F09","家庭资源投入","SC-S2-06","孩子/生育/教育","SC-S1-07","婴幼儿照护","SC-S3-01","工作时间突变","NF-N1-02","陪伴/连接/归属","Ideal range / conditional","N3-01/N3-05","当「家庭资源投入」进入「婴幼儿照护」的「孩子/生育/教育」，遇到「工作时间突变」时，对重视「陪伴/连接/归属」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-02191","PF-F09","家庭资源投入","SC-S2-06","孩子/生育/教育","SC-S1-08","孩子成长/教育","SC-S3-06","生育/育儿转折","NF-N1-11","家庭投入/家庭边界","Fit / conditional","N3-03/N3-04","当「家庭资源投入」进入「孩子成长/教育」的「孩子/生育/教育」，遇到「生育/育儿转折」时，对重视「家庭投入/家庭边界」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-02192","PF-F09","家庭资源投入","SC-S2-06","孩子/生育/教育","SC-S1-08","孩子成长/教育","SC-S3-06","生育/育儿转折","NF-N1-07","公平/可靠/合作","Conditional / gate","N3-02/N3-03","当「家庭资源投入」进入「孩子成长/教育」的「孩子/生育/教育」，遇到「生育/育儿转折」时，对重视「公平/可靠/合作」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-02193","PF-F09","家庭资源投入","SC-S2-06","孩子/生育/教育","SC-S1-08","孩子成长/教育","SC-S3-06","生育/育儿转折","NF-N1-02","陪伴/连接/归属","Ideal range / conditional","N3-01/N3-05","当「家庭资源投入」进入「孩子成长/教育」的「孩子/生育/教育」，遇到「生育/育儿转折」时，对重视「陪伴/连接/归属」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-02194","PF-F09","家庭资源投入","SC-S2-06","孩子/生育/教育","SC-S1-08","孩子成长/教育","SC-S3-01","工作时间突变","NF-N1-11","家庭投入/家庭边界","Fit / conditional","N3-03/N3-04","当「家庭资源投入」进入「孩子成长/教育」的「孩子/生育/教育」，遇到「工作时间突变」时，对重视「家庭投入/家庭边界」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-02195","PF-F09","家庭资源投入","SC-S2-06","孩子/生育/教育","SC-S1-08","孩子成长/教育","SC-S3-01","工作时间突变","NF-N1-07","公平/可靠/合作","Conditional / gate","N3-02/N3-03","当「家庭资源投入」进入「孩子成长/教育」的「孩子/生育/教育」，遇到「工作时间突变」时，对重视「公平/可靠/合作」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-02196","PF-F09","家庭资源投入","SC-S2-06","孩子/生育/教育","SC-S1-08","孩子成长/教育","SC-S3-01","工作时间突变","NF-N1-02","陪伴/连接/归属","Ideal range / conditional","N3-01/N3-05","当「家庭资源投入」进入「孩子成长/教育」的「孩子/生育/教育」，遇到「工作时间突变」时，对重视「陪伴/连接/归属」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-02197","PF-F09","家庭资源投入","SC-S2-07","双方父母/原生家庭","SC-S1-05","结婚/建立家庭","SC-S3-07","父母责任变化","NF-N1-11","家庭投入/家庭边界","Fit / conditional","N3-03/N3-04","当「家庭资源投入」进入「结婚/建立家庭」的「双方父母/原生家庭」，遇到「父母责任变化」时，对重视「家庭投入/家庭边界」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-02198","PF-F09","家庭资源投入","SC-S2-07","双方父母/原生家庭","SC-S1-05","结婚/建立家庭","SC-S3-07","父母责任变化","NF-N1-07","公平/可靠/合作","Conditional / gate","N3-02/N3-03","当「家庭资源投入」进入「结婚/建立家庭」的「双方父母/原生家庭」，遇到「父母责任变化」时，对重视「公平/可靠/合作」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-02199","PF-F09","家庭资源投入","SC-S2-07","双方父母/原生家庭","SC-S1-05","结婚/建立家庭","SC-S3-07","父母责任变化","NF-N1-02","陪伴/连接/归属","Ideal range / conditional","N3-01/N3-05","当「家庭资源投入」进入「结婚/建立家庭」的「双方父母/原生家庭」，遇到「父母责任变化」时，对重视「陪伴/连接/归属」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-02200","PF-F09","家庭资源投入","SC-S2-07","双方父母/原生家庭","SC-S1-05","结婚/建立家庭","SC-S3-05","居住/迁移变化","NF-N1-11","家庭投入/家庭边界","Fit / conditional","N3-03/N3-04","当「家庭资源投入」进入「结婚/建立家庭」的「双方父母/原生家庭」，遇到「居住/迁移变化」时，对重视「家庭投入/家庭边界」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-02201","PF-F09","家庭资源投入","SC-S2-07","双方父母/原生家庭","SC-S1-05","结婚/建立家庭","SC-S3-05","居住/迁移变化","NF-N1-07","公平/可靠/合作","Conditional / gate","N3-02/N3-03","当「家庭资源投入」进入「结婚/建立家庭」的「双方父母/原生家庭」，遇到「居住/迁移变化」时，对重视「公平/可靠/合作」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-02202","PF-F09","家庭资源投入","SC-S2-07","双方父母/原生家庭","SC-S1-05","结婚/建立家庭","SC-S3-05","居住/迁移变化","NF-N1-02","陪伴/连接/归属","Ideal range / conditional","N3-01/N3-05","当「家庭资源投入」进入「结婚/建立家庭」的「双方父母/原生家庭」，遇到「居住/迁移变化」时，对重视「陪伴/连接/归属」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-02203","PF-F09","家庭资源投入","SC-S2-07","双方父母/原生家庭","SC-S1-06","备孕/怀孕/生育","SC-S3-07","父母责任变化","NF-N1-11","家庭投入/家庭边界","Fit / conditional","N3-03/N3-04","当「家庭资源投入」进入「备孕/怀孕/生育」的「双方父母/原生家庭」，遇到「父母责任变化」时，对重视「家庭投入/家庭边界」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-02204","PF-F09","家庭资源投入","SC-S2-07","双方父母/原生家庭","SC-S1-06","备孕/怀孕/生育","SC-S3-07","父母责任变化","NF-N1-07","公平/可靠/合作","Conditional / gate","N3-02/N3-03","当「家庭资源投入」进入「备孕/怀孕/生育」的「双方父母/原生家庭」，遇到「父母责任变化」时，对重视「公平/可靠/合作」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-02205","PF-F09","家庭资源投入","SC-S2-07","双方父母/原生家庭","SC-S1-06","备孕/怀孕/生育","SC-S3-07","父母责任变化","NF-N1-02","陪伴/连接/归属","Ideal range / conditional","N3-01/N3-05","当「家庭资源投入」进入「备孕/怀孕/生育」的「双方父母/原生家庭」，遇到「父母责任变化」时，对重视「陪伴/连接/归属」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-02206","PF-F09","家庭资源投入","SC-S2-07","双方父母/原生家庭","SC-S1-06","备孕/怀孕/生育","SC-S3-05","居住/迁移变化","NF-N1-11","家庭投入/家庭边界","Fit / conditional","N3-03/N3-04","当「家庭资源投入」进入「备孕/怀孕/生育」的「双方父母/原生家庭」，遇到「居住/迁移变化」时，对重视「家庭投入/家庭边界」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-02207","PF-F09","家庭资源投入","SC-S2-07","双方父母/原生家庭","SC-S1-06","备孕/怀孕/生育","SC-S3-05","居住/迁移变化","NF-N1-07","公平/可靠/合作","Conditional / gate","N3-02/N3-03","当「家庭资源投入」进入「备孕/怀孕/生育」的「双方父母/原生家庭」，遇到「居住/迁移变化」时，对重视「公平/可靠/合作」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-02208","PF-F09","家庭资源投入","SC-S2-07","双方父母/原生家庭","SC-S1-06","备孕/怀孕/生育","SC-S3-05","居住/迁移变化","NF-N1-02","陪伴/连接/归属","Ideal range / conditional","N3-01/N3-05","当「家庭资源投入」进入「备孕/怀孕/生育」的「双方父母/原生家庭」，遇到「居住/迁移变化」时，对重视「陪伴/连接/归属」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-02209","PF-F09","家庭资源投入","SC-S2-07","双方父母/原生家庭","SC-S1-07","婴幼儿照护","SC-S3-07","父母责任变化","NF-N1-11","家庭投入/家庭边界","Fit / conditional","N3-03/N3-04","当「家庭资源投入」进入「婴幼儿照护」的「双方父母/原生家庭」，遇到「父母责任变化」时，对重视「家庭投入/家庭边界」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-02210","PF-F09","家庭资源投入","SC-S2-07","双方父母/原生家庭","SC-S1-07","婴幼儿照护","SC-S3-07","父母责任变化","NF-N1-07","公平/可靠/合作","Conditional / gate","N3-02/N3-03","当「家庭资源投入」进入「婴幼儿照护」的「双方父母/原生家庭」，遇到「父母责任变化」时，对重视「公平/可靠/合作」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-02211","PF-F09","家庭资源投入","SC-S2-07","双方父母/原生家庭","SC-S1-07","婴幼儿照护","SC-S3-07","父母责任变化","NF-N1-02","陪伴/连接/归属","Ideal range / conditional","N3-01/N3-05","当「家庭资源投入」进入「婴幼儿照护」的「双方父母/原生家庭」，遇到「父母责任变化」时，对重视「陪伴/连接/归属」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-02212","PF-F09","家庭资源投入","SC-S2-07","双方父母/原生家庭","SC-S1-07","婴幼儿照护","SC-S3-05","居住/迁移变化","NF-N1-11","家庭投入/家庭边界","Fit / conditional","N3-03/N3-04","当「家庭资源投入」进入「婴幼儿照护」的「双方父母/原生家庭」，遇到「居住/迁移变化」时，对重视「家庭投入/家庭边界」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
